""	"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"ROR1"	1.03447112304891	-4.08387149898968	-5.11834262203859	6	3.56218066394278e-07	1.83655113879647e-06	1.83655113879647e-06	2807268.18239222
"NTN3"	0.779250791908898	0.884024245037379	0.104773453128481	6	3.98293314085499e-07	2.05347785714891e-06	2.05347785714891e-06	2510711.4941227
"BRD1"	-7.46092475446194	-2.71026621649585	4.75065853796609	6	4.5274093973609e-07	2.33419254487846e-06	2.33419254487846e-06	2208767.66267697
"DYNC2H1"	0.567503364854746	5.66742425927149	5.09992089441675	6	4.85467417129342e-07	2.50291982075267e-06	2.50291982075267e-06	2059869.47681425
"CUL3"	-0.908078720512405	3.23207317537283	4.14015189588524	6	4.92473854608746e-07	2.53904277098893e-06	2.53904277098893e-06	2030563.64955782
"AGBL4"	-14.8426489942054	-11.066090509221	3.77655848498446	6	5.00444213028139e-07	2.58013538666926e-06	2.58013538666926e-06	1998223.72508793
"C8B"	0.440252063384665	0.454719394432983	0.0144673310483181	6	5.6018802812503e-07	2.88815527900394e-06	2.88815527900394e-06	1785113.9074839
"HRH2"	0.404801481437231	-0.406270601666139	-0.81107208310337	6	7.26359339158338e-07	3.74488030061989e-06	3.74488030061989e-06	1376728.04592752
"SLC5A5"	-0.491075005646056	1.72587658736703	2.21695159301309	6	8.43786153212351e-07	4.35029389830163e-06	4.35029389830163e-06	1185133.40424796
"DEPDC4"	0.654909336954722	-6.84408223600785	-7.49899157296257	3	8.48635705571433e-07	4.37529656462288e-06	4.37529656462288e-06	1178360.92070972
"SGK2"	-0.33927696949679	2.17026526207455	2.50954223157134	6	1.03549097039544e-06	5.33865890591059e-06	5.33865890591059e-06	965724.466073464
"IL25"	1.65821100090762	4.7029977608069	3.04478675989928	4	1.03664101617031e-06	5.344670364628e-06	5.34458814705724e-06	964653.093752078
"RNF41"	-0.74070422382629	0.0502236108749315	0.790927834701221	6	1.09715401439333e-06	5.65657230879262e-06	5.65657230879262e-06	911448.064471548
"SH3PXD2B"	1.07347374247486	3.6876536660675	2.61417992359263	6	1.10283326561778e-06	5.68585256257594e-06	5.68585256257594e-06	906754.382863633
"C12orf52"	0.932735411144513	3.76153536109991	2.82879994995539	6	1.15447682209994e-06	5.95210880307221e-06	5.95210880307221e-06	866192.223507987
"CRB2"	-5.28410972180612	-1.90259555728746	3.38151416451866	5	1.1861483784032e-06	6.11539629074181e-06	6.11539629074181e-06	843063.846023904
"ARHGAP29"	-1.23495324392845	2.71483821818758	3.94979146211603	6	1.30312411980354e-06	6.71848200429459e-06	6.71848200429459e-06	767385.609458782
"CSF1"	0.063473461907948	3.08329499902819	3.01982153712024	6	1.33786701665496e-06	6.89760402803213e-06	6.89760402803213e-06	747457.445085428
"TXNDC5"	-7.02030515559043	-4.52186742928017	2.49843772631026	6	1.40552651748312e-06	7.24643221031794e-06	7.24643221031794e-06	711476.149353755
"RUFY3"	-1.89302953205088	0.269478452975234	2.16250798502612	6	1.51614378206084e-06	7.81673483260498e-06	7.81673483260498e-06	659567.051415769
"MFSD9"	1.32359768636146	-1.14418463604427	-2.46778232240573	6	1.62104926816762e-06	8.35758910578762e-06	8.35758910578762e-06	616883.396814397
"NEU4"	-2.53462131369134	0.564266125473169	3.09888743916451	6	1.69946239519897e-06	8.76185816829258e-06	8.76185816829258e-06	588420.37538614
"TMC3"	-1.13050043271324	-5.52233148707305	-4.39183105435981	6	1.74765903145746e-06	9.01034205666792e-06	9.01034205666792e-06	572192.993221923
"MORC1"	-2.82151441834448	-0.236127106222062	2.58538731212242	6	1.81396998958112e-06	9.35221647270222e-06	9.35221647270222e-06	551276.036413883
"OR10A3"	-1.96831751458649	0.939031300119715	2.90734881470621	3	1.84122458243396e-06	9.49273087117439e-06	9.49273087117439e-06	543115.798211589
"MRPS12"	1.93544105863273	-1.45907203683558	-3.39451309546831	4	1.96895147953549e-06	1.01512421412841e-05	1.01512421412841e-05	507883.531637072
"HRH3"	-2.24544186023141	0.67634871036591	2.92179057059732	4	2.00087081832525e-06	1.03158059947837e-05	1.03158059947837e-05	499781.390168003
"SYNGR4"	0.812579853360524	3.73911915756999	2.92653930420947	6	2.08066068264146e-06	1.07271717042376e-05	1.07271717042376e-05	480615.569699617
"GPLD1"	-9.18755819381141	-6.94593219439468	2.24162599941674	6	2.12658090718016e-06	1.09639185146155e-05	1.09639185146155e-05	470237.398465637
"ATXN10"	1.49369784725086	0.99153059013399	-0.502167257116866	6	2.17286814453898e-06	1.12025574088484e-05	1.12025574088484e-05	460220.206939445
"GPR107"	-0.391567160191958	1.76606359744314	2.1576307576351	6	2.51156449825152e-06	1.29487405606671e-05	1.29487405606671e-05	398157.200076554
"ITPA"	-2.31676343275912	5.74154403736426	8.05830747012338	5	2.51852128969759e-06	1.29846069478641e-05	1.29846069478641e-05	397057.386637691
"PLP2"	-3.47119106773235	2.21021516020066	5.68140622793301	5	2.59881828366933e-06	1.33985854399053e-05	1.33985854399053e-05	384789.274211892
"HACE1"	-5.8802118231876	-2.51159594295584	3.36861588023176	6	2.70161150462774e-06	1.39285448832393e-05	1.39285448832393e-05	370148.445354021
"MIB1"	-0.393953859092041	1.64704913051834	2.04100298961038	6	2.73666780668034e-06	1.41092806117746e-05	1.41092806117746e-05	365406.886758835
"KLHDC8B"	1.27977065407752	-1.61711364908178	-2.8968843031593	6	3.2349606775064e-06	1.66782659339907e-05	1.66782659339907e-05	309121.768308525
"ATP6V1F"	0.0757530918258385	3.98394790093936	3.90819480911352	3	3.39239925135934e-06	1.74899497988789e-05	1.74899497988789e-05	294775.624419811
"EMP1"	0.00384073615230872	14.0151007753949	14.0112600392426	3	3.44727911991032e-06	1.77728859524331e-05	1.77728859524331e-05	290082.850252896
"ART1"	-5.40454818943338	-2.53492930410931	2.86961888532406	5	3.62058056718944e-06	1.86663501624967e-05	1.86663501624967e-05	276197.797801169
"WARS"	1.73819889819173	-0.36984794223232	-2.10804684042405	6	3.66199627602413e-06	1.88798707137759e-05	1.88798707137759e-05	273074.100198002
"SETDB1"	0.295637492479108	-2.87269049678298	-3.16832798926208	5	3.91246207522429e-06	2.0171156850325e-05	2.0171156850325e-05	255592.531840861
"PITPNM2"	0.657662189885558	-2.64042642720424	-3.2980886170898	6	4.23873606829192e-06	2.18532710373412e-05	2.18532710373412e-05	235918.383488052
"CCDC167"	1.36106904913233	-1.297039256579	-2.65810830571133	4	4.31481071647809e-06	2.22454752391599e-05	2.22454752391599e-05	231758.876784639
"SLC2A12"	-0.696674180604173	2.74673996193437	3.44341414253854	6	4.42081565405592e-06	2.27919851667703e-05	2.27919851667703e-05	226201.601115597
"CENPC1"	-0.0827453313665182	-3.62808428301329	-3.54533895164677	5	4.66555138480592e-06	2.40537217858807e-05	2.40537217858807e-05	214335.938449902
"FOXO4"	-1.30885074857497	1.27149779276131	2.58034854133629	6	5.27005093762607e-06	2.7170212083339e-05	2.7170212083339e-05	189750.486624237
"SLAMF6"	-7.0524312672619	-5.03733177386271	2.01509949339919	5	5.3294130215907e-06	2.74762517610811e-05	2.74762517610811e-05	187636.924842523
"ZEB1"	-3.4761299133917	0.0906626541645021	3.5667925675562	6	5.34640352970464e-06	2.75638458553369e-05	2.75638458553369e-05	187040.624232813
"SLC35A3"	-0.0859807753260086	4.96917040377236	5.05515117909837	3	5.46751152065744e-06	2.81882143919084e-05	2.81882143919084e-05	182897.562942535
"LIMA1"	0.999894186036395	-1.32301755860215	-2.32291174463855	6	5.77507400839301e-06	2.97738405490074e-05	2.97738405490074e-05	173156.954087979
"HHEX"	-1.13607700289802	1.32316395500293	2.45924095790094	6	6.07734549840473e-06	3.13321852288467e-05	3.13321852288467e-05	164544.524071734
"ZBTB14"	-2.53705824387197	0.829642245501244	3.36670048937322	3	6.8585611866832e-06	3.5359683257871e-05	3.5359683257871e-05	145802.175444674
"SEPW1"	1.61044811304906	-0.602653307098813	-2.21310142014788	4	6.87463030447149e-06	3.54425260972659e-05	3.54425260972659e-05	145461.367532632
"PRKCG"	-0.604013811522208	1.31421941504476	1.91823322656697	6	6.89292512167054e-06	3.55368433091077e-05	3.55368433091077e-05	145075.289434237
"C11orf52"	-0.540484631516654	1.1358526532254	1.67633728474205	6	6.89492270608289e-06	3.55471416670663e-05	3.55471416670663e-05	145033.258196654
"METTL18"	1.36765801090776	3.76338361213939	2.39572560123162	4	7.0285843615749e-06	3.6236221332037e-05	3.6236221332037e-05	142275.160967346
"TBC1D19"	-2.96851830402858	-0.372334457311366	2.59618384671722	6	7.06107999447687e-06	3.64037492912665e-05	3.64037492912665e-05	141620.395138165
"ZNF619"	1.30583990616251	3.38348451815556	2.07764461199305	6	7.10235405334899e-06	3.66165334753176e-05	3.66165334753176e-05	140797.387758277
"ZNF157"	1.42908191619303	-0.211672946084966	-1.64075486227799	5	7.84348603727805e-06	4.04373511037234e-05	4.04373511037234e-05	127493.330358626
"ZFHX3"	-3.78216572884913	-1.10745744161343	2.6747082872357	6	7.93112293255973e-06	4.08891511183583e-05	4.08891511183583e-05	126084.550369506
"ZNF780B"	-2.11196501299028	1.97319177121021	4.08515678420048	3	8.13456274679383e-06	4.19379559576299e-05	4.19379559576299e-05	122931.237555625
"PLCG1"	-69.1609858169664	-56.8436665636533	12.3173192533132	6	8.20262519482651e-06	4.22888417692361e-05	4.22888417692361e-05	121911.189847552
"IQCF6"	-1.95010516174661	1.1414110936296	3.09151625537621	4	8.42926943106287e-06	4.34572709351407e-05	4.34572709351407e-05	118633.243237602
"CCHCR1"	-52.7866444895111	-43.3511223367896	9.4355221527216	6	8.85065227445939e-06	4.56296389006491e-05	4.56296389006491e-05	112985.022836501
"DUSP3"	0.179120468558799	-0.271681221475064	-0.450801690033863	6	9.00333374619722e-06	4.6416760521967e-05	4.6416760521967e-05	111068.968990361
"TAP2"	0.715837500109138	2.38202652761873	1.66618902750959	6	9.03606690914366e-06	4.65855102736174e-05	4.65855102736174e-05	110666.617897793
"MRC2"	-7.43438425350816	22.6973763820081	30.1317606355162	6	9.08284276170565e-06	4.682665442788e-05	4.682665442788e-05	110096.689262674
"PIGX"	-0.788682475500465	1.51849802201186	2.30718049751233	3	9.23990857850188e-06	4.76363771672231e-05	4.76363771672231e-05	108225.179025912
"FAM49B"	-3.95585232868571	0.847476008780443	4.80332833746616	4	9.26748925188558e-06	4.77785639378693e-05	4.77785639378693e-05	107903.090614029
"EIF4E2"	0.113381873743554	3.51064585940457	3.39726398566102	5	9.28108490496498e-06	4.78486536578887e-05	4.78486536578887e-05	107745.024332246
"PDZK1"	-1.91382349144089	0.227308031383003	2.14113152282389	3	9.34523660822019e-06	4.81793868446772e-05	4.81793750613377e-05	107005.386453649
"SACS"	1.00383554140372	0.0360851058334154	-0.967750435570302	6	9.42678352521278e-06	4.85997737902492e-05	4.85997737902492e-05	106079.721735617
"SRRM3"	-1.2396906879242	0.609159278291558	1.84884996621576	6	9.49215054669137e-06	4.89367601163905e-05	4.89367601163905e-05	105349.2043695
"ERCC4"	1.7850571275757	0.0766278804927762	-1.70842924708292	6	9.65068090942255e-06	4.97540302566716e-05	4.97540302566716e-05	103618.631545753
"CD300LB"	1.49236127069973	-0.079807486808775	-1.5721687575085	6	9.89827143587516e-06	5.10304292966248e-05	5.10304292966248e-05	101026.740699817
"SLC30A4"	-2.53837018612345	-0.919892711836036	1.61847747428741	6	1.05465358811838e-05	5.43724030268872e-05	5.43724030268872e-05	94816.8635398298
"ALCAM"	-1.50558816691012	0.419189819107405	1.92477798601753	6	1.06143421906968e-05	5.47219613475341e-05	5.47219613475341e-05	94211.1501298941
"MTG1"	1.35023020750501	-1.12684238778336	-2.47707259528836	6	1.07442717246764e-05	5.5391779727369e-05	5.5391779727369e-05	93071.8508758112
"CSF3R"	0.706194653491652	5.45805816688131	4.75186351338966	6	1.11345788747634e-05	5.74039037589071e-05	5.74039037589071e-05	89809.3117547178
"HLA-E"	0.233374920434651	-8.19551637326095	-8.4288912936956	5	1.20457126700158e-05	6.2100984737735e-05	6.2100984737735e-05	83016.0889339904
"EVC"	-0.0500960364503073	3.74253707282263	3.79263310927294	5	1.21982863139978e-05	6.2887529586575e-05	6.2887529586575e-05	81977.7283442
"CLDN7"	-48.3908763055099	-38.10195867576	10.2889176297499	5	1.22149495567778e-05	6.2973431569475e-05	6.2973431569475e-05	81865.895589849
"TFF2"	0.216204337791297	2.09394922492106	1.87774488712976	4	1.2328836274777e-05	6.3560537556225e-05	6.3560537556225e-05	81109.6561651607
"LRRC30"	0.508757995046715	2.14377750187429	1.63501950682758	6	1.23493341149859e-05	6.36662074551654e-05	6.36662074551654e-05	80975.0259694088
"MESDC1"	-1.73632694615381	0.94145273115954	2.67777967731335	6	1.26684324692452e-05	6.53112121444013e-05	6.53112121444013e-05	78935.3642603512
"EIF2AK1"	-0.291983492960105	1.72865292190919	2.02063641486929	6	1.27298699482771e-05	6.56279319893593e-05	6.56279319893593e-05	78554.3979783856
"TMEM72"	-3.38677654763071	-0.914345205086781	2.47243134254393	6	1.30646469108604e-05	6.73537569219689e-05	6.73537569219689e-05	76541.4436514025
"CASC1"	1.00966960523099	4.30480009957289	3.2951304943419	6	1.34284925898065e-05	6.9229429956768e-05	6.9229429956768e-05	74467.5223089818
"OTUD6A"	0.548793130477326	-1.19018946626072	-1.73898259673805	5	1.3693274971868e-05	7.05944149091908e-05	7.05944149091908e-05	73027.5488354276
"ARRDC3"	-0.242593032971689	2.35605083293996	2.59864386591165	6	1.39134794250789e-05	7.17295930014251e-05	7.17295930014251e-05	71871.7479624911
"NPHP4"	1.0697145035967	-0.426717755623794	-1.49643225922049	6	1.3992607148726e-05	7.21375045823856e-05	7.21375045823856e-05	71465.3099857733
"FEM1B"	1.61557252187651	1.24344782883107	-0.372124693045434	6	1.42380364427746e-05	7.34027162138313e-05	7.34027162138313e-05	70233.4037409364
"SLC1A6"	-2.90958938812992	-0.50929825325368	2.40029113487624	5	1.43346363197668e-05	7.39006971689244e-05	7.39006971689244e-05	69760.1001557844
"DDX59"	0.558574524972342	-0.911097973701192	-1.46967249867353	6	1.49136845757822e-05	7.68857340340147e-05	7.68857340340147e-05	67051.5110624818
"CNIH4"	-1.17416056784346	0.969276652519815	2.14343722036328	5	1.58481890395592e-05	8.17031438117884e-05	8.17031438117884e-05	63097.6920653122
"ZMAT4"	-3.83376429875499	-1.22006073496065	2.61370356379434	4	1.64780268112853e-05	8.4949962884167e-05	8.4949962884167e-05	60685.8778314604
"DCUN1D4"	-0.227991566733863	1.12188610316365	1.34987766989752	6	1.66325647042696e-05	8.57466044408386e-05	8.57466044408386e-05	60122.0187755289
"TERT"	0.977400322060493	2.9723402644001	1.99493994233961	5	1.69344032373788e-05	8.7302576624915e-05	8.7302576624915e-05	59050.3870481561
"CASK"	-1.22423363187038	0.768197090730953	1.99243072260134	6	1.76931659969442e-05	9.12139677015073e-05	9.12139677015073e-05	56517.9972316266
"FLI1"	-2.62500616305931	-0.481279873406447	2.14372628965286	5	1.79772146730216e-05	9.26782206956434e-05	9.26782206956434e-05	55624.9697727646
"MSRB1"	-5.11933812299905	-3.0062643767373	2.11307374626175	4	1.82200940501962e-05	9.39302458113886e-05	9.39302458113886e-05	54883.4587324856
"BAI1"	-11.2635499820175	-6.56590847725273	4.69764150476475	6	1.85412121974768e-05	9.55855820854862e-05	9.55855820854862e-05	53932.906227344
"PFN3"	-2.45780735224424	-0.496051397783911	1.96175595446033	5	1.87074585060251e-05	9.64425656910156e-05	9.64425656910156e-05	53453.6154239994
"WISP3"	-0.138863301148488	2.16586975263324	2.30473305378173	6	1.88828132732768e-05	9.73465012351138e-05	9.73465012351138e-05	52957.2104916122
"ABCB6"	-1.07057316511556	4.55490717133981	5.62548033645537	6	1.94932081442928e-05	0.000100493012886687	0.000100493012886687	51298.9190588737
"AEBP2"	-2.84750949597185	-1.25033781104971	1.59717168492215	6	2.05161228968716e-05	0.000105765978790829	0.000105765978790829	48741.1529412112
"GRK6"	-5.1878986106736	-1.8865585308024	3.30134007987121	6	2.07540358980723e-05	0.000106992376755804	0.000106992376755804	48182.3993595858
"TNIP1"	0.0111370175997927	-0.312061127238672	-0.323198144838465	5	2.08050546492879e-05	0.000107255368762248	0.000107255368762248	48064.2426468983
"ITM2A"	-2.62563252688384	1.88793086454951	4.51356339143335	6	2.10313717725466e-05	0.000108421989354259	0.000108421989354259	47547.0159266336
"FAM171A2"	-2.9672251882254	-1.02621454351258	1.94101064471282	6	2.18207084891181e-05	0.000112490848873003	0.000112490848873003	45827.026184333
"NUMBL"	-0.257003078255967	1.19524730310693	1.45225038136289	5	2.20730916398419e-05	0.00011379182362619	0.00011379182362619	45303.0297352366
"MBTPS2"	0.988091268169257	-0.0850682601714995	-1.07315952834076	6	2.27334819790638e-05	0.000117195964898995	0.000117195964898995	43986.9821718883
"ITGAD"	0.737355424025217	2.53357281610334	1.79621739207812	6	2.28256832381666e-05	0.000117671237039331	0.000117671237039331	43809.2986695228
"EEF1A2"	-5.04694627708559	-1.8744185708765	3.17252770620909	6	2.32671096736396e-05	0.000119946663900393	0.000119946663900393	42978.1243530755
"ZNF292"	-4.19895771664885	-2.73686448984295	1.4620932268059	6	2.34928542818141e-05	0.000121110309481789	0.000121110309481789	42565.1347065053
"TFRC"	1.71641783705387	0.630020858425951	-1.08639697862792	6	2.39359118964446e-05	0.000123408276521985	0.000123394131925907	41777.2286434861
"RIC3"	0.161349285216619	1.92664377559991	1.76529449038329	6	2.40583784791115e-05	0.000124025407100199	0.000124025407100199	41564.56107338
"RAB3D"	-0.253671905445767	1.18820732133645	1.44187922678222	6	2.48163770180445e-05	0.000127932627328851	0.000127932627328851	40294.9706516741
"ATF7"	1.40227221548305	3.98825424024452	2.58598202476147	6	2.48783467421376e-05	0.000128252058728944	0.000128252058728944	40194.597013135
"MUC1"	-7.04093682064845	-3.93577806368193	3.10515875696652	6	2.50972355811771e-05	0.000129380349805639	0.000129380349805639	39844.0258302552
"MORN2"	-15.2980735515873	-9.48736005777731	5.81071349381002	3	2.59637346470941e-05	0.000133846812138795	0.000133846812138795	38514.2603657472
"ABCB7"	0.419785999016166	-1.07161466046808	-1.49140065948424	6	2.59708737228238e-05	0.000133883611136441	0.000133883611136441	38503.6729914665
"MON2"	-1.25171447422516	0.338213587654202	1.58992806187936	6	2.63723264525578e-05	0.000135952931246488	0.000135952931246488	37917.5356210018
"CDK6"	1.43103589945768	0.137371669158004	-1.29366423029968	6	2.75687576693961e-05	0.000142119990418554	0.000142119990418554	36271.9438878595
"ANO5"	0.306835674707191	-1.26854047695901	-1.5753761516662	6	2.78564396070317e-05	0.000143602850917592	0.000143602850917592	35897.3421466243
"WAC"	-0.03458022539622	1.41464023126877	1.44922045666499	6	2.79238301895593e-05	0.000143950216088379	0.000143950216088379	35810.7061023347
"ZNF503"	-76.1812982577914	-62.0029367831269	14.1783614746644	6	2.83070236019639e-05	0.000145925385183782	0.000145925385183782	35325.921475793
"CCDC142"	0.906145160692015	-0.565738819087465	-1.47188397977948	5	2.85492471414719e-05	0.000147173922320923	0.000147173922320923	35026.1933632659
