""	"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"GPR123"	0.981939180147855	0.285881054643785	-0.69605812550407	6	0.912162696956547	0.982445773606355	0.982445773606355	0.0962956535457161
"ACAD11"	0.321997327219782	0.844454728211741	0.522457400991959	6	0.912174576760601	0.982448330682938	0.982448330682938	0.0962813758209452
"TNFSF11"	0.914216307406914	0.396789647988092	-0.517426659418822	6	0.912175878032344	0.982448610772829	0.982448610772829	0.0962798119120425
"DNAJC6"	-0.0936503088664382	0.404952976902448	0.498603285768886	6	0.91218569022065	0.982450722759031	0.982450722759031	0.0962680194622525
"VPS72"	1.36736487592567	0.905820578180851	-0.461544297744821	6	0.912219777709839	0.982458059505164	0.982458059505164	0.0962270545268554
"REXO1"	1.39319180899753	0.702937175095003	-0.69025463390253	6	0.912313213966886	0.982478167804109	0.982478167804109	0.0961147823912775
"TULP4"	-3.62693425407361	-2.38435587451671	1.2425783795569	6	0.912365147439806	0.982489342916304	0.982489342916304	0.0960523895570828
"CEP55"	0.445260255381382	-0.739184809775765	-1.18444506515715	4	0.912387391579577	0.982494129127816	0.982494129127816	0.0960256676374527
"CNBD1"	-0.105930371758883	0.63976971365737	0.745700085416254	3	0.912430930821603	0.982503496808531	0.982503496808531	0.0959733676493687
"RGMA"	-4.0075763957621	-3.05320378431864	0.954372611443455	5	0.912462627319429	0.982510316014994	0.982510316014994	0.0959352964819312
"NSMCE1"	-1.14476261416159	0.646087014250453	1.79084962841204	6	0.912519238884811	0.982522494523147	0.982522494523147	0.0958673060111028
"NUP214"	0.709606259205957	0.184372583637903	-0.525233675568054	6	0.912527683262209	0.982524311008019	0.982524311008019	0.0958571650397338
"VSTM1"	0.648827211072113	0.128778574226386	-0.520048636845727	5	0.912598577272513	0.982539560082305	0.982539560082305	0.0957720348290532
"NDUFB10"	1.58632004744537	0.785994199735202	-0.80032584771017	4	0.912641756209542	0.982548846804223	0.982548846804223	0.0957201916262101
"SRRD"	0.0580258970024363	0.738400728568821	0.680374831566385	5	0.91266064229838	0.982552908513996	0.982552908513996	0.0956975174054516
"PRSS57"	-4.35043300376181	-5.39284647052059	-1.04241346675878	6	0.912663201353153	0.982553458863113	0.982553458863113	0.0956944451330548
"ZNF281"	1.01485525469991	1.85171957428516	0.836864319585249	6	0.912693327064378	0.982559937498756	0.982559937498756	0.0956582790151848
"NRL"	-0.288602155161447	0.756847929239365	1.04545008440081	5	0.912717383675606	0.982565110708239	0.982565110708239	0.0956294006068978
"UBE2D1"	-0.38191221335665	0.684476652616378	1.06638886597303	6	0.912758878703101	0.982574033416871	0.982574033416871	0.0955795920833507
"PRRC2C"	0.404545784775598	0.974781637563126	0.570235852787529	6	0.91278313615994	0.982579249216339	0.982579249216339	0.0955504767616315
"FAM20B"	-1.02514080315215	-0.380766411860079	0.644374391292074	6	0.912951900046602	0.982615530416728	0.982615530416728	0.0953479585824339
"MUC17"	0.407364691655595	0.935645112043395	0.528280420387799	6	0.912954732246389	0.982616139197158	0.982616139197158	0.0953445605560646
"CCDC93"	1.18148161614882	2.18476269644372	1.00328108029489	6	0.913137095076104	0.98265533166601	0.98265533166601	0.0951258090294282
"C10orf137"	-0.29588360569844	-0.227210981809453	0.0686726238889876	6	0.91315932186842	0.982660107675826	0.982660107675826	0.0950991530742903
"FCRL3"	0.33050683954594	-0.394376595909102	-0.724883435455043	6	0.913239139253716	0.982677257002602	0.982677257002602	0.0950034410671272
"PSMB5"	-0.563514875534841	-0.105317147391141	0.4581977281437	6	0.913290397770558	0.982688268990516	0.982688268990516	0.0949419838871732
"IBTK"	-0.974843579964363	-2.64271821447272	-1.66787463450836	6	0.913307735683389	0.982691993511266	0.982691993511266	0.0949211978936568
"NUCKS1"	-1.76252507883128	-0.717770062947511	1.04475501588377	3	0.913397715770161	0.982711321165546	0.982711321165546	0.0948133356747197
"BSX"	-0.229740862374314	0.413045794947345	0.642786657321659	6	0.913455534660492	0.982723739010912	0.982723739010912	0.0947440374004355
"ARL4D"	1.0541416252331	0.295939169427524	-0.758202455805573	3	0.913466921423981	0.982726184414019	0.982726184414019	0.0947303909386503
"MVK"	1.9355468096998	0.239909788500667	-1.69563702119913	6	0.913482781706094	0.982729590461512	0.982729590461512	0.0947113837573592
"ZNF574"	1.86181614038564	1.19692089473636	-0.664895245649281	6	0.913518039000132	0.982737161741688	0.982737161741688	0.0946691332932242
"WNK1"	2.2490465889203	0.975514165628877	-1.27353242329142	6	0.913531096192186	0.982739965572136	0.982739965572136	0.0946534870769449
"ZNF256"	-4.17834342732268	-2.86000618248294	1.31833724483974	5	0.913571423292641	0.982748624789469	0.982748624789469	0.0946051666063048
"RAB36"	0.28051562800069	1.12973710325328	0.849221475252586	6	0.913619572480725	0.982758962799434	0.982758962799434	0.0945474791928208
"ZNF552"	1.0018489360263	0.267327386689189	-0.73452154933711	5	0.913667752934822	0.982769306649477	0.982769306649477	0.0944897604056479
"NCL"	0.495412988860347	-0.0342767296439449	-0.529689718504291	6	0.913676720617295	0.982771231822672	0.982771231822672	0.0944790180539826
"MANEAL"	0.183696924436771	0.701773930777655	0.518077006340884	6	0.913689483081483	0.982773971603694	0.982773971603694	0.0944637303117783
"TAP2"	0.385989321279812	1.17850741683106	0.792518095551248	6	0.913706870128544	0.982777704068106	0.982777704068106	0.0944429036188776
"BAZ2A"	0.848633620895305	-0.0138523695683966	-0.862485990463701	6	0.913787583866542	0.982795029337071	0.982795029337071	0.094346232817768
"C1orf52"	-0.181892358020394	0.778340672510976	0.960233030531371	6	0.913791273341393	0.982795821227272	0.982795821227272	0.094341814343853
"ARC"	-0.292963816626444	0.328445772716039	0.621409589342482	6	0.913830176645813	0.982804170924037	0.982804170924037	0.0942952263520901
"SVIL"	0.203785564107527	-0.362850632748049	-0.566636196855576	6	0.913936314232274	0.982826948014498	0.982826948014498	0.094168143258452
"PRSS23"	-0.175274863921444	0.388493939644401	0.563768803565845	6	0.913941023338242	0.982827958488949	0.982827958488949	0.0941625055273488
"ST5"	0.738670004957248	-0.318221587408737	-1.05689159236598	6	0.91394356398995	0.98282850365556	0.98282850365556	0.0941594638889502
"SYPL1"	1.30318766190725	0.45700938959938	-0.846178272307865	3	0.913959476427715	0.982831918050984	0.982831918050984	0.0941404140898907
"ARL1"	0.670269861491281	1.23999315731979	0.569723295828509	4	0.913991670186763	0.982838825703603	0.982838825703603	0.0941018749062146
"ICA1"	-0.927372815030814	-0.268120588695072	0.659252226335743	6	0.914035715084492	0.982848275564337	0.982848275564337	0.0940491531094727
"VCP"	1.84845275970701	1.54636325665509	-0.302089503051927	5	0.914116069650297	0.982875931094153	0.982865513809295	0.093952981684874
"KCNH5"	0.0123571464125347	0.879716788914554	0.867359642502019	6	0.914221046353509	0.982888030519363	0.982888030519363	0.0938273670122032
"ZCCHC2"	0.793638699412813	0.330311535226455	-0.463327164186358	5	0.914400322804683	0.982926474394786	0.982926474394786	0.0936129122666558
"AAAS"	-1.2863120967587	-2.17470721786273	-0.888395121104024	6	0.914415298584107	0.982929685240858	0.982929685240858	0.0935950016895095
"DGAT2"	-1.83809965724768	-1.18905034758169	0.649049309665991	6	0.914475130592023	0.982942512538926	0.982942512538926	0.0935234502797352
"ELK4"	1.33702183304193	-0.40291394043882	-1.73993577348075	3	0.914490095648948	0.982945720665866	0.982945720665866	0.0935055554542361
"TRIM15"	-0.554871875756187	0.512803214622791	1.06767509037898	6	0.91453507837099	0.982955363309403	0.982955363309403	0.0934517698120924
"DAGLB"	1.21297835987517	0.31253973944825	-0.900438620426917	6	0.91462544768012	0.982974732875226	0.982974732875226	0.0933437316186932
"VSIG10"	-1.85914704995398	-0.137160243335231	1.72198680661875	6	0.91464897114843	0.982979774342841	0.982979774342841	0.0933156123757545
"COPS6"	1.54745587943135	1.27588322497808	-0.271572654453269	6	0.914651818556699	0.982987359282198	0.982980384575355	0.0933122087681181
"ZNF135"	0.860271580774509	0.0654094571605582	-0.794862123613951	6	0.914701260180947	0.982990980002162	0.982990980002162	0.0932531128274371
"APH1B"	0.490286559181374	-0.542027581767532	-1.03231414094891	6	0.914720449024955	0.982995091958083	0.982995091958083	0.0932301787567438
"PASD1"	-0.280021730900426	0.505079848216418	0.785101579116844	6	0.914822139908976	0.983016880878607	0.983016880878607	0.0931086561804228
"TMEM81"	0.341365164253609	-0.377799120181514	-0.719164284435123	4	0.914987237408613	0.983052247436271	0.983052247436271	0.0929114189965716
"LOXL4"	-0.290394038592637	0.572829795078369	0.863223833671006	6	0.914994794288662	0.983053865997773	0.983053865997773	0.0929023927151666
"GPR143"	0.00946224757839046	0.827855398928683	0.818393151350292	6	0.915037531486366	0.98306301921158	0.98306301921158	0.0928513482672373
"P2RY2"	1.09457529129583	0.401307563893539	-0.693267727402293	5	0.915088096530572	0.983073848065649	0.983073848065649	0.0927909605549018
"KIF1A"	-1.36451004359051	-0.511708231346129	0.852801812244379	6	0.915104527133354	0.983077366586658	0.983077366586658	0.0927713396114303
"PPRC1"	0.257806811176871	-0.769385004356501	-1.02719181553337	6	0.915143189598941	0.983085645536742	0.983085645536742	0.0927251728095654
"MORN4"	-0.179311091611097	0.468414280629701	0.647725372240798	6	0.915150159579205	0.983087137987211	0.983087137987211	0.092716850379843
"SPNS1"	-2.88805896809871	-1.69976948585074	1.18828948224797	6	0.915164184907096	0.983090141112313	0.983090141112313	0.0927001039726183
"POLM"	0.290733330753094	1.23409879931519	0.943365468562095	6	0.91516570285185	0.983090466132594	0.983090466132594	0.0926982915594288
"F2RL3"	-4.7293621634295	-3.77307008484031	0.956292078589194	6	0.915186312736029	0.983094879007724	0.983094879007724	0.0926736841271292
"SNAPC5"	0.194044201429843	0.795131548405567	0.601087346975724	4	0.915190652801469	0.983095808258399	0.983095808258399	0.0926685023922857
"CCDC77"	0.790880829212855	1.12289490646423	0.332014077251374	6	0.915210869593957	0.983100181121144	0.983100136779414	0.0926443656024981
"KIAA0226"	0.756574254522531	0.831781527129784	0.0752072726072527	6	0.915242142173299	0.983106832100618	0.983106832100618	0.0926070314304341
"HSD17B12"	0.315210451429745	0.81327900437752	0.498068552947775	4	0.915244827609945	0.983107407024606	0.98310740702367	0.0926038255920918
"DDHD1"	0.900772737181168	0.302498086067043	-0.598274651114125	6	0.915329693784407	0.983125574565744	0.983125574565744	0.0925025231788624
"TMEFF1"	0.513562139834938	1.2394882901936	0.725926150358662	4	0.915347843909508	0.983129459664241	0.983129459664241	0.0924808603130991
"AKT2"	1.12320642864856	0.320865752658966	-0.802340675989598	6	0.915361646067905	0.983132413982504	0.983132413982504	0.0924643874862728
"IRF2BPL"	-1.62172897556632	-2.48943327911348	-0.867704303547162	6	0.91537467364149	0.983135202437339	0.983135202437339	0.0924488395793804
"TRAM1L1"	-0.27642003486189	0.912384424597241	1.18880445945913	4	0.915420302987705	0.983144968557033	0.983144968557033	0.0923943862029794
"CYorf17"	-2.3567297750405	-1.72843553290335	0.62829424213715	6	0.915431814473558	0.983147432255049	0.983147432255049	0.0923806494261673
"DEDD"	0.569728473255216	1.12668863979366	0.55696016653844	6	0.915479386689311	0.983157613175063	0.983157613175063	0.0923238846658745
"PARVA"	1.0068941081302	0.460738880097002	-0.546155228033194	6	0.915538117867029	0.983170181053614	0.983170181053614	0.0922538127956326
"BLVRA"	0.31218835639454	0.791785818417956	0.479597462023416	6	0.915555896924467	0.983173985337664	0.983173985337664	0.0922326024650128
"PLEKHO1"	-0.570296229739904	0.384796962378537	0.955093192118441	6	0.915565324811236	0.98317600262716	0.98317600262716	0.0922213553753491
